ftmp_id,size,max,sat,normratio,scale,exp
756,11x40x40x128,8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755 8.459755,6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003 6.3443003,,1,0
758,11x40x40x128,8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963 8.457963,6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709 6.078709,,1,0
762,11x40x40x128,10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586 10.620586,7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792 7.964792,,1,0
764,11x40x40x128,10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327 10.620327,7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597 7.964597,,1,0
768,11x40x40x128,8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296 8.843296,7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789 7.460789,,1,0
770,11x40x40x128,8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978 8.221978,6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304 6.6797304,,1,0
774,11x40x40x13,34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852 34.268852,32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339 32.12339,,1,0
782,11x40x40x32,5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947 5.9416947,5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045 5.5697045,,1,0
784,11x40x40x32,5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123 5.926123,5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154 5.1848154,,1,0
788,11x40x40x32,5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624 5.4055624,5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377 5.0671377,,1,0
790,11x40x40x32,5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915 5.3813915,4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197 4.37197,,1,0
794,11x40x40x4,20.934782 20.934782 20.934782 20.934782,20.932226 20.932226 20.932226 20.932226,,1,0
